playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
duensbr01,2009,ALDS1,MIN,AL,0,1,1,1,0,0,0,14,7,5,1,1,3,0.333,9.64,0.0,1.0,0.0,0.0,22.0,0.0,5,0.0,0.0,0.0
guerrma02,2009,ALDS1,MIN,AL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
hugheph01,2009,ALDS1,NYA,AL,0,0,3,0,0,0,0,6,5,2,0,1,3,0.5,9.0,0.0,0.0,0.0,0.0,11.0,0.0,2,0.0,0.0,0.0
liriafr01,2009,ALDS1,MIN,AL,0,0,1,0,0,0,0,6,1,1,1,1,1,0.143,4.5,0.0,0.0,0.0,0.0,8.0,0.0,2,0.0,0.0,1.0
mahayro01,2009,ALDS1,MIN,AL,0,0,3,0,0,0,0,5,0,1,0,1,2,0.0,5.4,0.0,0.0,0.0,0.0,6.0,1.0,1,0.0,0.0,0.0
marteda01,2009,ALDS1,NYA,AL,0,0,1,0,0,0,0,0,2,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0
mijarjo01,2009,ALDS1,MIN,AL,0,1,2,0,0,0,0,2,1,1,1,1,0,0.5,13.5,0.0,0.0,0.0,0.0,3.0,1.0,1,0.0,0.0,0.0
nathajo01,2009,ALDS1,MIN,AL,0,0,2,0,0,0,0,6,5,2,1,1,2,0.455,9.0,1.0,0.0,0.0,0.0,12.0,1.0,2,0.0,0.0,0.0
pavanca01,2009,ALDS1,MIN,AL,0,1,1,1,0,0,0,21,5,2,2,0,9,0.2,2.57,0.0,0.0,0.0,0.0,25.0,0.0,2,0.0,0.0,1.0
pettian01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,19,3,1,0,1,7,0.136,1.42,0.0,0.0,0.0,0.0,23.0,0.0,1,0.0,0.0,0.0
rauchjo01,2009,ALDS1,MIN,AL,0,0,3,0,0,0,0,4,1,1,0,2,0,0.2,6.75,0.0,0.0,0.0,0.0,7.0,0.0,1,0.0,0.0,0.0
riverma01,2009,ALDS1,NYA,AL,0,0,3,0,0,0,1,11,4,0,0,1,7,0.267,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0,0.0,0.0,0.0
roberda08,2009,ALDS1,NYA,AL,1,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
sabatcc01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,20,8,1,0,0,8,0.296,1.35,0.0,1.0,1.0,0.0,28.0,0.0,2,0.0,0.0,1.0
bardda01,2009,ALDS2,BOS,AL,0,0,2,0,0,0,0,9,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.0,0.0,1.0
beckejo02,2009,ALDS2,BOS,AL,0,1,1,1,0,0,0,20,5,4,0,1,3,0.208,5.4,0.0,0.0,1.0,0.0,27.0,0.0,4,0.0,1.0,0.0
buchhcl01,2009,ALDS2,BOS,AL,0,0,1,1,0,0,0,15,6,2,1,1,3,0.286,3.6,0.0,0.0,1.0,1.0,23.0,0.0,2,0.0,0.0,0.0
bulgeja01,2009,ALDS2,LAA,AL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
fuentbr01,2009,ALDS2,LAA,AL,0,0,2,0,0,0,2,5,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0,0.0,0.0,0.0
jepseke01,2009,ALDS2,LAA,AL,0,0,2,0,0,0,0,4,3,1,0,0,1,0.429,6.75,0.0,0.0,0.0,0.0,7.0,0.0,1,0.0,0.0,0.0
kazmisc01,2009,ALDS2,LAA,AL,0,0,1,1,0,0,0,18,5,5,1,3,1,0.217,7.5,0.0,0.0,0.0,0.0,26.0,0.0,5,0.0,0.0,0.0
lackejo01,2009,ALDS2,LAA,AL,1,0,1,1,0,0,0,22,4,0,0,1,4,0.16,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0,0.0,0.0,1.0
lestejo01,2009,ALDS2,BOS,AL,0,1,1,1,0,0,0,18,4,3,1,4,5,0.182,4.5,0.0,0.0,0.0,0.0,28.0,0.0,3,2.0,0.0,0.0
okajihi01,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0
oliveda02,2009,ALDS2,LAA,AL,1,0,3,0,0,0,0,7,1,0,0,0,2,0.125,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.0,0.0,0.0
papeljo01,2009,ALDS2,BOS,AL,0,1,2,0,0,0,0,6,4,3,0,2,1,0.5,13.5,1.0,0.0,0.0,0.0,10.0,1.0,3,0.0,0.0,0.0
ramirra02,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,0,1,2,0,1,0,1.0,,0.0,0.0,1.0,0.0,3.0,0.0,2,0.0,0.0,0.0
saitota01,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.667,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,1.0
wagnebi02,2009,ALDS2,BOS,AL,0,0,2,0,0,0,0,3,2,2,0,1,2,0.4,18.0,0.0,0.0,0.0,0.0,6.0,0.0,2,0.0,0.0,0.0
weaveje02,2009,ALDS2,LAA,AL,1,0,1,1,0,0,0,22,2,1,0,2,7,0.083,1.23,0.0,0.0,0.0,0.0,26.0,0.0,1,0.0,0.0,0.0
bastaan01,2009,NLCS,PHI,NL,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
belisro01,2009,NLCS,LAN,NL,0,0,4,0,0,0,0,10,5,4,1,1,0,0.333,10.8,0.0,1.0,0.0,0.0,16.0,2.0,4,0.0,0.0,0.0
billich01,2009,NLCS,LAN,NL,0,0,1,0,0,0,0,10,2,2,0,2,3,0.167,5.4,0.0,0.0,0.0,0.0,14.0,0.0,2,0.0,0.0,0.0
blantjo01,2009,NLCS,PHI,NL,0,0,1,1,0,0,0,18,6,3,1,2,2,0.24,4.5,0.0,0.0,0.0,0.0,27.0,0.0,4,0.0,0.0,0.0
broxtjo01,2009,NLCS,LAN,NL,0,1,3,0,0,0,1,9,2,2,0,1,1,0.182,6.0,0.0,0.0,1.0,0.0,13.0,3.0,2,0.0,0.0,0.0
durbich01,2009,NLCS,PHI,NL,1,0,4,0,0,0,0,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0,0.0,0.0,0.0
elbersc01,2009,NLCS,LAN,NL,0,0,1,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
eyresc01,2009,NLCS,PHI,NL,0,0,2,0,0,0,0,1,2,0,0,0,0,0.667,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
hamelco01,2009,NLCS,PHI,NL,1,0,2,2,0,0,0,29,13,7,5,2,7,0.31,6.52,0.0,0.0,0.0,0.0,44.0,0.0,7,0.0,0.0,0.0
happja01,2009,NLCS,PHI,NL,0,0,3,0,0,0,0,2,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
kershcl01,2009,NLCS,LAN,NL,0,1,2,1,0,0,0,20,5,7,2,6,6,0.217,9.45,0.0,3.0,1.0,0.0,31.0,0.0,7,1.0,0.0,0.0
kuoho01,2009,NLCS,LAN,NL,1,0,4,0,0,0,0,12,2,1,1,0,6,0.154,2.25,0.0,0.0,0.0,0.0,13.0,0.0,1,0.0,0.0,1.0
kurodhi01,2009,NLCS,LAN,NL,0,1,1,1,0,0,0,4,6,6,1,0,1,0.667,40.5,0.0,0.0,0.0,0.0,10.0,0.0,6,1.0,0.0,0.0
leecl02,2009,NLCS,PHI,NL,1,0,1,1,0,0,0,24,3,0,0,0,10,0.115,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,1.0
lidgebr01,2009,NLCS,PHI,NL,1,0,3,0,0,0,1,8,1,0,0,1,3,0.125,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0,0.0,0.0,1.0
madsory01,2009,NLCS,PHI,NL,0,0,4,0,0,0,0,10,6,2,0,3,4,0.4,5.4,0.0,0.0,0.0,0.0,19.0,0.0,2,0.0,1.0,0.0
martipe02,2009,NLCS,PHI,NL,0,0,1,1,0,0,0,21,2,0,0,0,3,0.1,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0,2.0,0.0,0.0
padilvi01,2009,NLCS,LAN,NL,0,1,2,2,0,0,0,31,8,7,3,3,9,0.211,6.1,0.0,0.0,0.0,0.0,41.0,0.0,7,0.0,0.0,1.0
parkch01,2009,NLCS,PHI,NL,0,1,4,0,0,0,0,10,4,3,0,1,3,0.308,8.1,0.0,0.0,0.0,0.0,14.0,0.0,3,0.0,0.0,0.0
sherrge01,2009,NLCS,LAN,NL,0,0,3,0,0,0,0,6,2,3,1,3,2,0.286,13.5,0.0,1.0,2.0,0.0,12.0,0.0,3,0.0,0.0,0.0
troncra01,2009,NLCS,LAN,NL,0,0,3,0,0,0,0,9,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0,1.0,0.0,1.0
wolfra02,2009,NLCS,LAN,NL,0,0,1,1,0,0,0,16,4,3,1,2,2,0.2,5.06,0.0,0.0,0.0,0.0,22.0,0.0,3,0.0,0.0,0.0
belisro01,2009,NLDS1,LAN,NL,0,0,2,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
boggsmi01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0
broxtjo01,2009,NLDS1,LAN,NL,0,0,3,0,0,0,1,11,4,1,0,0,4,0.267,2.45,0.0,0.0,0.0,0.0,15.0,2.0,1,0.0,0.0,0.0
carpech01,2009,NLDS1,SLN,NL,0,1,1,1,0,0,0,15,9,4,1,4,3,0.409,7.2,0.0,0.0,1.0,0.0,29.0,0.0,4,1.0,1.0,0.0
frankry01,2009,NLDS1,SLN,NL,0,1,2,0,0,0,0,4,3,0,0,2,1,0.375,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2,0.0,0.0,0.0
hawksbl01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,1.0
kershcl01,2009,NLDS1,LAN,NL,0,0,1,1,0,0,0,20,9,2,1,1,4,0.346,2.7,1.0,1.0,0.0,0.0,28.0,0.0,2,1.0,0.0,1.0
kuoho01,2009,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,2,0,0,0,2,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
mccleky01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0,0.0,0.0,0.0
milletr02,2009,NLDS1,SLN,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0
motteja01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
padilvi01,2009,NLDS1,LAN,NL,1,0,1,1,0,0,0,21,4,0,0,1,4,0.16,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,0.0
pineijo01,2009,NLDS1,SLN,NL,0,1,1,1,0,0,0,12,7,4,1,0,3,0.35,9.0,0.0,0.0,0.0,0.0,20.0,0.0,4,0.0,0.0,0.0
reyesde01,2009,NLDS1,SLN,NL,0,0,2,0,0,0,0,3,1,1,0,0,2,0.25,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
sherrge01,2009,NLDS1,LAN,NL,1,0,3,0,0,0,0,7,1,1,0,1,0,0.125,3.86,0.0,0.0,1.0,0.0,10.0,1.0,1,0.0,0.0,0.0
smoltjo01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,6,4,1,0,0,5,0.4,4.5,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,0.0,0.0
wainwad01,2009,NLDS1,SLN,NL,0,0,1,1,0,0,0,24,3,1,1,1,7,0.111,1.12,0.0,0.0,1.0,0.0,29.0,0.0,1,0.0,0.0,0.0
weaveje01,2009,NLDS1,LAN,NL,1,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
wolfra02,2009,NLDS1,LAN,NL,0,0,1,1,0,0,0,11,6,2,0,5,2,0.4,4.91,2.0,0.0,1.0,0.0,22.0,0.0,2,1.0,0.0,1.0
bastaan01,2009,NLDS2,PHI,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
beimejo01,2009,NLDS2,COL,NL,0,0,3,0,0,0,0,2,1,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
belisma01,2009,NLDS2,COL,NL,0,0,2,0,0,0,0,6,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
betanra01,2009,NLDS2,COL,NL,0,0,3,0,0,0,0,7,2,1,1,1,3,0.222,3.86,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,0.0,0.0
blantjo01,2009,NLDS2,PHI,NL,0,0,2,0,0,0,0,11,4,2,1,0,1,0.286,4.91,0.0,0.0,0.0,0.0,15.0,0.0,2,1.0,0.0,1.0
contrjo01,2009,NLDS2,COL,NL,0,0,2,0,0,0,0,6,3,1,0,2,3,0.375,4.5,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,0.0,1.0
cookaa01,2009,NLDS2,COL,NL,1,0,1,1,0,0,0,15,7,3,0,2,4,0.35,5.4,0.0,0.0,0.0,0.0,22.0,0.0,3,0.0,0.0,2.0
daleyma01,2009,NLDS2,COL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.333,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0,1.0,0.0,0.0
durbich01,2009,NLDS2,PHI,NL,1,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
eyresc01,2009,NLDS2,PHI,NL,0,0,3,0,0,0,0,6,4,1,0,0,1,0.444,4.5,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,1.0,0.0
hamelco01,2009,NLDS2,PHI,NL,0,1,1,1,0,0,0,15,7,4,1,0,5,0.368,7.2,0.0,0.0,0.0,0.0,21.0,0.0,4,1.0,1.0,1.0
hammeja01,2009,NLDS2,COL,NL,0,0,1,1,0,0,0,11,4,4,1,3,5,0.286,9.82,0.0,0.0,0.0,0.0,17.0,0.0,4,0.0,0.0,1.0
happja01,2009,NLDS2,PHI,NL,0,0,2,1,0,0,0,9,6,3,0,2,4,0.4,9.0,0.0,0.0,0.0,0.0,17.0,0.0,3,0.0,0.0,0.0
jimenub01,2009,NLDS2,COL,NL,0,1,2,2,0,0,0,36,15,7,2,3,11,0.306,5.25,1.0,0.0,0.0,0.0,52.0,0.0,7,0.0,0.0,1.0
leecl02,2009,NLDS2,PHI,NL,1,0,2,2,1,0,0,49,11,2,0,3,10,0.186,1.1,0.0,2.0,0.0,0.0,62.0,0.0,4,0.0,0.0,1.0
lidgebr01,2009,NLDS2,PHI,NL,0,0,2,0,0,0,2,4,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0,0.0,0.0,0.0
madsory01,2009,NLDS2,PHI,NL,1,0,3,0,0,0,0,8,2,1,0,1,4,0.222,3.38,1.0,1.0,0.0,0.0,11.0,1.0,1,0.0,1.0,0.0
marquja01,2009,NLDS2,COL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
moralfr01,2009,NLDS2,COL,NL,0,0,4,0,0,0,0,8,0,0,0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0
myersbr01,2009,NLDS2,PHI,NL,0,0,1,0,0,0,0,2,0,0,0,2,0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0,1.0,0.0,0.0
streehu01,2009,NLDS2,COL,NL,0,2,3,0,0,0,1,8,6,4,0,3,1,0.5,13.5,0.0,0.0,0.0,0.0,17.0,2.0,4,1.0,1.0,0.0
aceveal01,2009,WS,NYA,AL,0,0,1,0,0,0,0,6,1,0,0,0,1,0.143,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
blantjo01,2009,WS,PHI,NL,0,0,1,1,0,0,0,18,5,4,0,2,7,0.227,6.0,0.0,0.0,1.0,0.0,26.0,0.0,4,0.0,1.0,0.0
brunebr01,2009,WS,NYA,AL,0,0,1,0,0,0,0,1,3,2,0,0,0,0.75,54.0,0.0,0.0,0.0,0.0,4.0,0.0,2,0.0,0.0,0.0
burneaj01,2009,WS,NYA,AL,1,1,2,2,0,0,0,27,8,7,1,6,11,0.235,7.0,1.0,0.0,1.0,0.0,41.0,0.0,7,0.0,0.0,0.0
chambjo03,2009,WS,NYA,AL,1,0,3,0,0,0,0,9,2,1,1,1,4,0.182,3.0,0.0,0.0,0.0,0.0,12.0,0.0,1,0.0,0.0,0.0
cokeph01,2009,WS,NYA,AL,0,0,2,0,0,0,0,4,3,2,2,0,1,0.5,13.5,0.0,0.0,0.0,0.0,6.0,1.0,2,0.0,0.0,0.0
durbich01,2009,WS,PHI,NL,0,0,2,0,0,0,0,4,3,4,0,2,2,0.5,27.0,0.0,0.0,1.0,0.0,10.0,0.0,4,1.0,0.0,0.0
eyresc01,2009,WS,PHI,NL,0,0,2,0,0,0,0,6,0,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
hamelco01,2009,WS,PHI,NL,0,1,1,1,0,0,0,13,5,5,1,2,3,0.278,10.38,0.0,0.0,1.0,0.0,21.0,0.0,5,0.0,0.0,0.0
happja01,2009,WS,PHI,NL,0,0,2,0,0,0,0,8,2,1,1,1,4,0.2,3.38,0.0,0.0,0.0,0.0,11.0,0.0,1,0.0,0.0,0.0
hugheph01,2009,WS,NYA,AL,0,0,3,0,0,0,0,5,2,3,1,2,1,0.333,16.2,0.0,0.0,0.0,0.0,8.0,1.0,3,0.0,0.0,1.0
leecl02,2009,WS,PHI,NL,2,0,2,2,1,0,0,48,13,5,0,3,13,0.217,2.81,0.0,0.0,0.0,0.0,63.0,0.0,6,0.0,0.0,0.0
lidgebr01,2009,WS,PHI,NL,0,1,1,0,0,0,0,3,3,3,0,0,1,0.6,27.0,0.0,0.0,1.0,0.0,6.0,1.0,3,0.0,0.0,0.0
madsory01,2009,WS,PHI,NL,0,0,5,0,0,0,1,13,6,1,0,2,6,0.333,2.08,0.0,0.0,1.0,0.0,21.0,4.0,1,0.0,0.0,1.0
marteda01,2009,WS,NYA,AL,0,0,4,0,0,0,0,8,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0
martipe02,2009,WS,PHI,NL,0,2,2,2,0,0,0,30,9,7,3,4,13,0.231,6.3,0.0,0.0,1.0,0.0,44.0,0.0,7,0.0,0.0,0.0
myersbr01,2009,WS,PHI,NL,0,0,1,0,0,0,0,3,1,1,1,0,2,0.25,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
parkch01,2009,WS,PHI,NL,0,0,4,0,0,0,0,10,2,0,0,1,3,0.182,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.0,1.0,0.0
pettian01,2009,WS,NYA,AL,2,0,2,2,0,0,0,35,9,7,3,8,10,0.225,5.4,0.0,1.0,0.0,0.0,51.0,0.0,7,1.0,2.0,2.0
riverma01,2009,WS,NYA,AL,0,0,4,0,0,0,2,16,3,0,0,2,3,0.167,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0,0.0,0.0,1.0
roberda08,2009,WS,NYA,AL,0,0,2,0,0,0,0,7,2,0,0,1,2,0.222,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0
sabatcc01,2009,WS,NYA,AL,0,1,2,2,0,0,0,41,11,5,3,6,12,0.216,3.29,2.0,0.0,0.0,0.0,57.0,0.0,5,0.0,0.0,1.0
burneaj01,2010,ALCS,NYA,AL,0,1,1,1,0,0,0,18,6,5,1,3,4,0.273,7.5,1.0,1.0,1.0,0.0,27.0,0.0,5,1.0,0.0,1.0
chambjo03,2010,ALCS,NYA,AL,0,0,3,0,0,0,0,10,4,1,0,2,3,0.286,2.7,0.0,0.0,0.0,0.0,16.0,0.0,1,0.0,0.0,0.0
felizne01,2010,ALCS,TEX,AL,0,0,3,0,0,0,0,9,0,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0,0.0,0.0,0.0
hollade01,2010,ALCS,TEX,AL,1,0,2,0,0,0,0,17,3,0,0,2,4,0.158,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0,0.0,0.0,1.0
hugheph01,2010,ALCS,NYA,AL,0,2,2,2,0,0,0,26,14,11,1,7,6,0.368,11.42,3.0,2.0,0.0,0.0,46.0,0.0,11,1.0,0.0,0.0
hunteto02,2010,ALCS,TEX,AL,0,0,1,1,0,0,0,10,5,3,1,0,5,0.333,8.1,0.0,0.0,1.0,1.0,16.0,0.0,3,0.0,0.0,0.0
kirkmmi01,2010,ALCS,TEX,AL,0,0,1,0,0,0,0,6,1,0,0,2,1,0.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,1.0,0.0,1.0
leecl02,2010,ALCS,TEX,AL,1,0,1,1,0,0,0,24,2,0,0,1,13,0.077,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,0.0
lewisco01,2010,ALCS,TEX,AL,2,0,2,2,0,0,0,41,9,3,1,6,13,0.191,1.98,0.0,2.0,1.0,0.0,54.0,0.0,3,0.0,0.0,1.0
loganbo02,2010,ALCS,NYA,AL,0,0,3,0,0,0,0,2,2,2,1,1,1,0.5,27.0,0.0,0.0,0.0,0.0,5.0,0.0,2,0.0,0.0,0.0
mitrese01,2010,ALCS,NYA,AL,0,0,3,0,0,0,0,8,3,3,2,3,1,0.333,10.12,1.0,1.0,0.0,0.0,12.0,3.0,3,0.0,0.0,2.0
moseldu01,2010,ALCS,NYA,AL,1,0,1,0,0,0,0,6,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
odayda01,2010,ALCS,TEX,AL,0,1,3,0,0,0,0,2,1,1,0,1,1,0.333,13.5,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
ogandal01,2010,ALCS,TEX,AL,0,0,2,0,0,0,0,6,3,1,1,1,2,0.333,4.5,0.0,0.0,0.0,0.0,10.0,1.0,1,0.0,0.0,0.0
oliveda02,2010,ALCS,TEX,AL,0,0,3,0,0,0,1,7,1,2,0,3,1,0.125,7.71,0.0,0.0,0.0,0.0,11.0,1.0,2,0.0,0.0,0.0
pettian01,2010,ALCS,NYA,AL,0,1,1,1,0,0,0,21,5,2,1,0,5,0.192,2.57,0.0,0.0,0.0,0.0,26.0,0.0,2,0.0,0.0,0.0
rapadcl01,2010,ALCS,TEX,AL,0,0,3,0,0,0,0,1,1,0,0,1,1,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
riverma01,2010,ALCS,NYA,AL,0,0,3,0,0,0,1,9,2,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0,1.0,0.0,0.0
roberda08,2010,ALCS,NYA,AL,0,0,4,0,0,0,0,8,8,6,1,1,4,0.5,20.25,1.0,1.0,0.0,0.0,17.0,0.0,6,0.0,0.0,0.0
sabatcc01,2010,ALCS,NYA,AL,1,0,2,2,0,0,0,30,17,7,2,4,10,0.386,6.3,0.0,1.0,0.0,1.0,48.0,0.0,7,0.0,0.0,2.0
wilsocj01,2010,ALCS,TEX,AL,0,1,2,2,0,0,0,36,12,8,3,6,6,0.261,6.0,1.0,0.0,0.0,0.0,53.0,0.0,9,0.0,1.0,1.0
woodke02,2010,ALCS,NYA,AL,0,0,4,0,0,0,0,18,2,1,0,3,4,0.118,1.5,2.0,1.0,0.0,0.0,21.0,0.0,1,0.0,1.0,0.0
balfogr01,2010,ALDS1,TBA,AL,0,0,3,0,0,0,0,11,2,0,0,0,1,0.167,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0,0.0,0.0,1.0
benoijo01,2010,ALDS1,TBA,AL,1,0,3,0,0,0,0,11,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,1.0
choatra01,2010,ALDS1,TBA,AL,0,0,3,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
daviswa01,2010,ALDS1,TBA,AL,1,0,1,1,0,0,0,15,7,2,1,3,7,0.333,3.6,0.0,0.0,0.0,0.0,24.0,0.0,2,0.0,0.0,1.0
felizne01,2010,ALDS1,TEX,AL,0,0,2,0,0,0,0,4,2,1,1,3,2,0.333,6.75,0.0,0.0,0.0,0.0,9.0,1.0,1,0.0,0.0,0.0
garzama01,2010,ALDS1,TBA,AL,0,0,1,1,0,0,0,18,5,1,1,2,4,0.227,1.5,0.0,0.0,0.0,0.0,24.0,0.0,2,0.0,0.0,1.0
hollade01,2010,ALDS1,TEX,AL,0,0,2,0,0,0,0,14,6,3,1,1,4,0.333,5.79,0.0,0.0,0.0,0.0,19.0,0.0,3,0.0,0.0,1.0
hunteto02,2010,ALDS1,TEX,AL,0,1,1,1,0,0,0,12,6,2,0,0,7,0.333,4.5,0.0,0.0,0.0,0.0,18.0,0.0,3,0.0,0.0,1.0
leecl02,2010,ALDS1,TEX,AL,2,0,2,2,1,0,0,48,11,2,1,0,21,0.183,1.12,0.0,0.0,0.0,0.0,60.0,0.0,2,0.0,0.0,0.0
lewisco01,2010,ALDS1,TEX,AL,0,0,1,1,0,0,0,15,2,0,0,5,5,0.118,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,0.0
niemaje01,2010,ALDS1,TBA,AL,0,0,1,0,0,0,0,9,1,0,0,1,4,0.125,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0,0.0,0.0,1.0
nippedu01,2010,ALDS1,TEX,AL,0,0,1,0,0,0,0,3,2,2,1,0,0,0.4,18.0,0.0,0.0,0.0,0.0,5.0,1.0,2,0.0,0.0,0.0
odayda01,2010,ALDS1,TEX,AL,0,0,4,0,0,0,0,6,2,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.0,0.0,0.0
